date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:53:46	791/791	---M--	200	added ('OK')	application/javascript	etag:%22317-57091c11c9d00%22	https://worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-sponsors/js/sportspress-sponsors.js?ver=1594138824	G:/sportclub/worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-sponsors/js/sportspress-sponsorse2ca.js	(from https://worldsports.club/coach-manager-registration/)
21:53:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jul%202020%2016:23:48%20GMT	https://worldsports.club/?p=3421	G:/sportclub/worldsports.club/index5e48.html	(from https://worldsports.club/team-club-school-registration/)
21:53:48	2402/2402	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Jul%202020%2016:23:47%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fteam-club-school-registration%2F	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embed82c6.json	(from https://worldsports.club/team-club-school-registration/)
21:53:50	2488/2488	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jul%202020%2016:23:49%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fteam-club-school-registration%2F&format=xml	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embed563e	(from https://worldsports.club/team-club-school-registration/)
21:53:50	2751/2751	---M--	200	added ('OK')	application/javascript	etag:%22abf-566d048503500%22	https://worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-scoreboard/js/sportspress-scoreboard.js?ver=1594138829	G:/sportclub/worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-scoreboard/js/sportspress-scoreboardc6eb.js	(from https://worldsports.club/team-club-school-registration/)
21:53:50	120115/120115	---M--	200	added ('OK')	image/jpeg	etag:%221d533-592e9d1a77080%22	https://worldsports.club/wp-content/uploads/2019/09/team-registration.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/09/team-registration.jpg	(from https://worldsports.club/team-club-school-registration/)
21:53:51	791/791	---M--	200	added ('OK')	application/javascript	etag:%22317-57091c11c9d00%22	https://worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-sponsors/js/sportspress-sponsors.js?ver=1594138829	G:/sportclub/worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-sponsors/js/sportspress-sponsorsc6eb.js	(from https://worldsports.club/team-club-school-registration/)
21:53:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jul%202020%2016:23:52%20GMT	https://worldsports.club/?p=709	G:/sportclub/worldsports.club/indexc344.html	(from https://worldsports.club/contacts/)
21:53:53	2279/2279	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Jul%202020%2016:23:52%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fcontacts%2F	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embededa0.json	(from https://worldsports.club/contacts/)
21:53:55	2371/2371	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jul%202020%2016:23:54%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fcontacts%2F&format=xml	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embed9567	(from https://worldsports.club/contacts/)
21:53:55	2751/2751	---M--	200	added ('OK')	application/javascript	etag:%22abf-566d048503500%22	https://worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-scoreboard/js/sportspress-scoreboard.js?ver=1594138830	G:/sportclub/worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-scoreboard/js/sportspress-scoreboard433b.js	(from https://worldsports.club/contacts/)
21:53:55	45235/45235	---M--	200	added ('OK')	image/png	etag:%22b0b3-58c9983e10380%22	https://worldsports.club/wp-content/uploads/2019/05/worldsportsclub-370x150.png	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/worldsportsclub-370x150.png	(from https://worldsports.club/contacts/)
21:53:56	791/791	---M--	200	added ('OK')	application/javascript	etag:%22317-57091c11c9d00%22	https://worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-sponsors/js/sportspress-sponsors.js?ver=1594138830	G:/sportclub/worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-sponsors/js/sportspress-sponsors433b.js	(from https://worldsports.club/contacts/)
21:53:58	2296/2296	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Jul%202020%2016:23:57%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fteam%2Fkangaroos%2F	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embed3f95.json	(from https://worldsports.club/team/kangaroos/)
21:53:58	52766/52766	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Jul%202020%2016:23:57%20GMT	https://worldsports.club/team/wsc-team/	G:/sportclub/worldsports.club/team/wsc-team/index.html	(from https://worldsports.club/team/kangaroos/)
21:53:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jul%202020%2016:23:58%20GMT	https://worldsports.club/?p=6358	G:/sportclub/worldsports.club/index0f08.html	(from https://worldsports.club/team/kangaroos/)
21:54:01	2386/2386	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jul%202020%2016:23:59%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fteam%2Fkangaroos%2F&format=xml	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embeda274	(from https://worldsports.club/team/kangaroos/)
21:54:04	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2016:24:01%20GMT	http://worldsports.club/wp-admin/edit.php?post_type=sp_team	G:/sportclub/worldsports.club/wp-admin/edit.13c5252.delayed	(from https://worldsports.club/team/kangaroos/)
21:54:04	2751/2751	---M--	200	added ('OK')	application/javascript	etag:%22abf-566d048503500%22	https://worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-scoreboard/js/sportspress-scoreboard.js?ver=1594138840	G:/sportclub/worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-scoreboard/js/sportspress-scoreboardeadf.js	(from https://worldsports.club/team/kangaroos/)
21:54:04	791/791	---M--	200	added ('OK')	application/javascript	etag:%22317-57091c11c9d00%22	https://worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-sponsors/js/sportspress-sponsors.js?ver=1594138840	G:/sportclub/worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-sponsors/js/sportspress-sponsorseadf.js	(from https://worldsports.club/team/kangaroos/)
21:54:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jul%202020%2016:24:06%20GMT	https://worldsports.club/?p=6356	G:/sportclub/worldsports.club/indexa7c7.html	(from https://worldsports.club/team/bluebirds/)
21:54:06	2296/2296	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Jul%202020%2016:24:05%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fteam%2Fbluebirds%2F	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embedec4e.json	(from https://worldsports.club/team/bluebirds/)
21:54:08	0/-1	---M--	302	error ('')			http://worldsports.club/wp-admin/edit.php?post_type=sp_team	G:/sportclub/worldsports.club/wp-admin/edit.1415252.delayed	(from https://worldsports.club/team/bluebirds/)
21:54:08	2386/2386	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jul%202020%2016:24:07%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fteam%2Fbluebirds%2F&format=xml	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embedf264	(from https://worldsports.club/team/bluebirds/)
21:54:08	2751/2751	---M--	200	added ('OK')	application/javascript	etag:%22abf-566d048503500%22	https://worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-scoreboard/js/sportspress-scoreboard.js?ver=1594138839	G:/sportclub/worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-scoreboard/js/sportspress-scoreboard5caa.js	(from https://worldsports.club/team/bluebirds/)
21:54:09	791/791	---M--	200	added ('OK')	application/javascript	etag:%22317-57091c11c9d00%22	https://worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-sponsors/js/sportspress-sponsors.js?ver=1594138839	G:/sportclub/worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-sponsors/js/sportspress-sponsors5caa.js	(from https://worldsports.club/team/bluebirds/)
21:54:10	2281/2281	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Jul%202020%2016:24:10%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fteam%2Feagles%2F	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embed83f7.json	(from https://worldsports.club/team/eagles/)
21:54:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jul%202020%2016:24:10%20GMT	https://worldsports.club/?p=6357	G:/sportclub/worldsports.club/index20d7.html	(from https://worldsports.club/team/eagles/)
21:54:12	0/-1	---M--	302	error ('')			http://worldsports.club/wp-admin/edit.php?post_type=sp_team	G:/sportclub/worldsports.club/wp-admin/edit.1465252.delayed	(from https://worldsports.club/team/eagles/)
21:54:12	2371/2371	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jul%202020%2016:24:11%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fteam%2Feagles%2F&format=xml	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embed9842	(from https://worldsports.club/team/eagles/)
21:54:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jul%202020%2016:24:13%20GMT	https://worldsports.club/?p=1289	G:/sportclub/worldsports.club/indexd246.html	(from https://worldsports.club/team/seventh-day-stars/)
21:54:14	2480/2480	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Jul%202020%2016:24:13%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fteam%2Fseventh-day-stars%2F	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embed9600.json	(from https://worldsports.club/team/seventh-day-stars/)
21:54:15	2608/2608	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jul%202020%2016:24:14%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fteam%2Fseventh-day-stars%2F&format=xml	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embed351e	(from https://worldsports.club/team/seventh-day-stars/)
21:54:16	3908/3908	---M--	200	added ('OK')	image/jpeg	etag:%22f44-58942b4758200%22	https://worldsports.club/wp-content/uploads/2019/05/seventh-day-stars-128x128.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/seventh-day-stars-128x128.jpg	(from https://worldsports.club/team/seventh-day-stars/)
21:54:16	2751/2751	---M--	200	added ('OK')	application/javascript	etag:%22abf-566d048503500%22	https://worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-scoreboard/js/sportspress-scoreboard.js?ver=1594138841	G:/sportclub/worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-scoreboard/js/sportspress-scoreboard389d.js	(from https://worldsports.club/team/seventh-day-stars/)
21:54:16	791/791	---M--	200	added ('OK')	application/javascript	etag:%22317-57091c11c9d00%22	https://worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-sponsors/js/sportspress-sponsors.js?ver=1594138841	G:/sportclub/worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-sponsors/js/sportspress-sponsors389d.js	(from https://worldsports.club/team/seventh-day-stars/)
21:54:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jul%202020%2016:24:18%20GMT	https://worldsports.club/?p=1290	G:/sportclub/worldsports.club/indexab6b.html	(from https://worldsports.club/team/gujarat-eagles/)
21:54:18	2321/2321	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Jul%202020%2016:24:17%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fteam%2Fgujarat-eagles%2F	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embedc72a.json	(from https://worldsports.club/team/gujarat-eagles/)
21:54:20	0/-1	---M--	302	error ('')			http://worldsports.club/wp-admin/edit.php?post_type=sp_team	G:/sportclub/worldsports.club/wp-admin/edit.14e5252.delayed	(from https://worldsports.club/team/gujarat-eagles/)
21:54:20	2411/2411	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jul%202020%2016:24:19%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fteam%2Fgujarat-eagles%2F&format=xml	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embed61b0	(from https://worldsports.club/team/gujarat-eagles/)
21:54:21	2490/2490	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Jul%202020%2016:24:21%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fplayer%2Fanjali-shukla%2F	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embed6f99.json	(from https://worldsports.club/player/anjali-shukla/)
21:54:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jul%202020%2016:24:21%20GMT	https://worldsports.club/?p=6149	G:/sportclub/worldsports.club/index848b.html	(from https://worldsports.club/player/anjali-shukla/)
21:54:23	2618/2618	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jul%202020%2016:24:22%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fplayer%2Fanjali-shukla%2F&format=xml	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embedc331	(from https://worldsports.club/player/anjali-shukla/)
21:54:23	228/228	---M--	200	added ('OK')	image/png	etag:%22e4-55f0c28a98d80%22	https://worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress/assets/images/flags/ind.png	G:/sportclub/worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress/assets/images/flags/ind.png	(from https://worldsports.club/player/anjali-shukla/)
21:54:23	2751/2751	---M--	200	added ('OK')	application/javascript	etag:%22abf-566d048503500%22	https://worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-scoreboard/js/sportspress-scoreboard.js?ver=1594138844	G:/sportclub/worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-scoreboard/js/sportspress-scoreboard0e48.js	(from https://worldsports.club/player/anjali-shukla/)
21:54:24	791/791	---M--	200	added ('OK')	application/javascript	etag:%22317-57091c11c9d00%22	https://worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-sponsors/js/sportspress-sponsors.js?ver=1594138844	G:/sportclub/worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-sponsors/js/sportspress-sponsors0e48.js	(from https://worldsports.club/player/anjali-shukla/)
21:54:25	60065/60065	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Jul%202020%2016:24:24%20GMT	https://worldsports.club/league/primary-league/?post_type=sp_player	G:/sportclub/worldsports.club/league/primary-league/index606e.html	(from https://worldsports.club/player/anjali-shukla/)
21:54:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jul%202020%2016:24:25%20GMT	https://worldsports.club/?p=1235	G:/sportclub/worldsports.club/index5bce.html	(from https://worldsports.club/player/dhruvshukla/)
21:54:25	2488/2488	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Jul%202020%2016:24:25%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fplayer%2Fdhruvshukla%2F	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embede5ae.json	(from https://worldsports.club/player/dhruvshukla/)
21:54:27	2616/2616	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jul%202020%2016:24:26%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fplayer%2Fdhruvshukla%2F&format=xml	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embed6998	(from https://worldsports.club/player/dhruvshukla/)
21:54:28	48884/48884	---M--	200	added ('OK')	image/jpeg	etag:%22bef4-59ca2c4721880%22	https://worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-cricketer-batsman-wicketkeeper-allrounder-worldsportsclub.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-cricketer-batsman-wicketkeeper-allrounder-worldsportsclub.jpg	(from https://worldsports.club/player/dhruvshukla/)
21:54:28	17140/17140	---M--	200	added ('OK')	image/jpeg	etag:%2242f4-59ca28a640900%22	https://worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-cricketer-batsman-world-sports-club-270x250.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-cricketer-batsman-world-sports-club-270x250.jpg	(from https://worldsports.club/player/dhruvshukla/)
21:54:29	96788/96788	---M--	200	added ('OK')	image/jpeg	etag:%2217a14-594056f439280%22	https://worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-cricketer-batsman-world-sports-club.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-cricketer-batsman-world-sports-club.jpg	(from https://worldsports.club/player/dhruvshukla/)
21:54:29	20517/20517	---M--	200	added ('OK')	image/jpeg	etag:%225025-59ca28a640900%22	https://worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-world-sports-club-star-cricket-batsman-270x250.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-world-sports-club-star-cricket-batsman-270x250.jpg	(from https://worldsports.club/player/dhruvshukla/)
21:54:29	200857/200857	---M--	200	added ('OK')	image/jpeg	etag:%2231099-5899de0cdae80%22	https://worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-world-sports-club-star-cricket-batsman.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-world-sports-club-star-cricket-batsman.jpg	(from https://worldsports.club/player/dhruvshukla/)
21:54:30	16441/16441	---M--	200	added ('OK')	image/jpeg	etag:%224039-59ca28a640900%22	https://worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-world-sports-club-opening-270x250.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-world-sports-club-opening-270x250.jpg	(from https://worldsports.club/player/dhruvshukla/)
21:54:30	99863/99863	---M--	200	added ('OK')	image/jpeg	etag:%2218617-58942990a7700%22	https://worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-world-sports-club-opening.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-world-sports-club-opening.jpg	(from https://worldsports.club/player/dhruvshukla/)
21:54:31	19115/19115	---M--	200	added ('OK')	image/jpeg	etag:%224aab-59ca28a640900%22	https://worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-world-sports-club-net-practice-270x250.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-world-sports-club-net-practice-270x250.jpg	(from https://worldsports.club/player/dhruvshukla/)
21:54:32	194634/194634	---M--	200	added ('OK')	image/jpeg	etag:%222f84a-589429e67c180%22	https://worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-world-sports-club-net-practice.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-world-sports-club-net-practice.jpg	(from https://worldsports.club/player/dhruvshukla/)
21:54:32	100283/100283	---M--	200	added ('OK')	image/jpeg	etag:%22187bb-5892c32b76780%22	https://worldsports.club/wp-content/uploads/2019/05/cricket-team-world-sports-club.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/cricket-team-world-sports-club.jpg	(from https://worldsports.club/player/dhruvshukla/)
21:54:32	23476/23476	---M--	200	added ('OK')	image/jpeg	etag:%225bb4-59ca28a640900%22	https://worldsports.club/wp-content/uploads/2019/05/cricket-team-world-sports-club-270x250.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/cricket-team-world-sports-club-270x250.jpg	(from https://worldsports.club/player/dhruvshukla/)
21:54:33	149436/149436	---M--	200	added ('OK')	image/jpeg	etag:%22247bc-5892c323d5580%22	https://worldsports.club/wp-content/uploads/2019/05/sqaud-cricket-world-sports-club.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/sqaud-cricket-world-sports-club.jpg	(from https://worldsports.club/player/dhruvshukla/)
21:54:33	20208/20208	---M--	200	added ('OK')	image/jpeg	etag:%224ef0-59ca28a640900%22	https://worldsports.club/wp-content/uploads/2019/05/sqaud-cricket-world-sports-club-270x250.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/sqaud-cricket-world-sports-club-270x250.jpg	(from https://worldsports.club/player/dhruvshukla/)
21:54:34	96023/96023	---M--	200	added ('OK')	image/jpeg	etag:%2217717-5892b0429ca80%22	https://worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-cricketer-batsman-worldsportsclub.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-cricketer-batsman-worldsportsclub.jpg	(from https://worldsports.club/player/dhruvshukla/)
21:54:34	17058/17058	---M--	200	added ('OK')	image/jpeg	etag:%2242a2-59ca28a640900%22	https://worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-cricketer-batsman-worldsportsclub-270x250.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/dhruv-shukla-cricketer-batsman-worldsportsclub-270x250.jpg	(from https://worldsports.club/player/dhruvshukla/)
21:54:35	97977/97977	---M-Z	200	added ('OK')	application/javascript	etag:%2239da0b876a64ee1b6bc99d214750b9f3+gzip%22	https://platform.twitter.com/widgets.js	G:/sportclub/platform.twitter.com/widgets.js	(from https://worldsports.club/player/dhruvshukla/)
21:54:35	2751/2751	---M--	200	added ('OK')	application/javascript	etag:%22abf-566d048503500%22	https://worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-scoreboard/js/sportspress-scoreboard.js?ver=1594138845	G:/sportclub/worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-scoreboard/js/sportspress-scoreboard7e1f.js	(from https://worldsports.club/?add-to-cart=1219)
21:54:36	59829/59829	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Jul%202020%2016:24:35%20GMT	https://worldsports.club/event/seventh-day-stars-vs-gujarat-eagles/	G:/sportclub/worldsports.club/event/seventh-day-stars-vs-gujarat-eagles/index.html	(from https://worldsports.club/player/dhruvshukla/)
21:54:36	791/791	---M--	200	added ('OK')	application/javascript	etag:%22317-57091c11c9d00%22	https://worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-sponsors/js/sportspress-sponsors.js?ver=1594138845	G:/sportclub/worldsports.club/wp-content/plugins/sportspress-pro/includes/sportspress-sponsors/js/sportspress-sponsors7e1f.js	(from https://worldsports.club/?add-to-cart=1219)
21:54:37	3148/3148	---M--	200	added ('OK')	text/css	etag:%22c4c-5a90a36ea48ff%22	https://worldsports.club/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=4.2.2	G:/sportclub/worldsports.club/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min3a05.css	(from https://worldsports.club/product/nike-air-max-270/)
21:54:37	7887/7887	---M--	200	added ('OK')	text/css	etag:%221ecf-5a90a36ea48ff%22	https://worldsports.club/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=4.2.2	G:/sportclub/worldsports.club/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min3a05.css	(from https://worldsports.club/product/nike-air-max-270/)
21:54:37	829/829	---MC-	200	added ('OK')	application/rss+xml	etag:%224c35081edfcb9ebfc7350a209ec24d35%22	https://worldsports.club/product/nike-air-max-270/feed/	G:/sportclub/worldsports.club/product/nike-air-max-270/feed/index.html	(from https://worldsports.club/product/nike-air-max-270/)
21:54:38	2508/2508	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Jul%202020%2016:24:38%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fproduct%2Fnike-air-max-270%2F	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embed1644.json	(from https://worldsports.club/product/nike-air-max-270/)
21:54:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Jul%202020%2016:24:38%20GMT	https://worldsports.club/?p=1219	G:/sportclub/worldsports.club/indexb213.html	(from https://worldsports.club/product/nike-air-max-270/)
21:54:40	2636/2636	---MC-	200	added ('OK')	text/xml	date:Tue,%2007%20Jul%202020%2016:24:39%20GMT	https://worldsports.club/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldsports.club%2Fproduct%2Fnike-air-max-270%2F&format=xml	G:/sportclub/worldsports.club/wp-json/oembed/1.0/embedb49c	(from https://worldsports.club/product/nike-air-max-270/)
21:54:40	71466/71466	---M--	200	added ('OK')	image/jpeg	etag:%221172a-5892929b5d480%22	https://worldsports.club/wp-content/uploads/2019/05/nike-air-270c-white-red-world-sports-academy.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/nike-air-270c-white-red-world-sports-academy.jpg	(from https://worldsports.club/product/nike-air-max-270/)
21:54:40	29757/29757	---M--	200	added ('OK')	image/jpeg	etag:%22743d-5892929d45900%22	https://worldsports.club/wp-content/uploads/2019/05/nike-air-270c-white-red-world-sports-academy-600x600.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/nike-air-270c-white-red-world-sports-academy-600x600.jpg	(from https://worldsports.club/product/nike-air-max-270/)
21:54:42	140284/140284	---M--	200	added ('OK')	image/jpeg	etag:%22223fc-589292734f600%22	https://worldsports.club/wp-content/uploads/2019/05/nike-air-270c-white-red-world-sports-academy-5.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/nike-air-270c-white-red-world-sports-academy-5.jpg	(from https://worldsports.club/product/nike-air-max-270/)
21:54:42	55243/55243	---M--	200	added ('OK')	image/jpeg	etag:%22d7cb-5892927537a80%22	https://worldsports.club/wp-content/uploads/2019/05/nike-air-270c-white-red-world-sports-academy-5-600x600.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/nike-air-270c-white-red-world-sports-academy-5-600x600.jpg	(from https://worldsports.club/product/nike-air-max-270/)
21:54:43	69115/69115	---M--	200	added ('OK')	image/jpeg	etag:%2210dfb-5892927af0800%22	https://worldsports.club/wp-content/uploads/2019/05/nike-air-270c-white-red-world-sports-academy-4.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/nike-air-270c-white-red-world-sports-academy-4.jpg	(from https://worldsports.club/product/nike-air-max-270/)
21:54:43	35044/35044	---M--	200	added ('OK')	image/jpeg	etag:%2288e4-5892927ec1100%22	https://worldsports.club/wp-content/uploads/2019/05/nike-air-270c-white-red-world-sports-academy-4-600x600.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/nike-air-270c-white-red-world-sports-academy-4-600x600.jpg	(from https://worldsports.club/product/nike-air-max-270/)
21:54:44	77261/77261	---M--	200	added ('OK')	image/jpeg	etag:%2212dcd-5892928479e80%22	https://worldsports.club/wp-content/uploads/2019/05/nike-air-270c-white-red-world-sports-academy-3.jpg	G:/sportclub/worldsports.club/wp-content/uploads/2019/05/nike-air-270c-white-red-world-sports-academy-3.jpg	(from https://worldsports.club/product/nike-air-max-270/)
